"Severity","ThreadID","Date","Time","Application","Message"
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:08:06",,"'DROP TABLE' cannot be performed on 'CB_SETTING' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_AUTHOR' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_ENTRY' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'ALTER TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_AUTHOR' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_AUTHORPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_CATEGORY' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_COMMENT' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_CUSTOMHTML' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_ENTRY' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_ENTRYCATEGORIES' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_PAGE' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_PERMISION' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_ROLE' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_ROLEPERMISSIONS' because it does not exist."
"Error","http-bio-8085-exec-1","12/08/11","20:15:23",,"'DROP TABLE' cannot be performed on 'CB_SETTING' because it does not exist."
"Error","cfthread-0","12/08/11","21:01:36",,"CACHEBOXPROVIDER.REAP_FF5B1EE7DD0E40E3BFC1456C0ABF186E: null"
"Error","cfthread-1","12/08/11","21:01:36",,"CACHEBOXPROVIDER.REAP_8D49835E6C8F459080712197345D8BD0: null"
"Error","cfthread-2","12/08/11","21:01:36",,"CACHEBOXPROVIDER.REAP_492F979E40E94BB3AB3CA899DFAB85D2: null"
"Error","cfthread-3","12/08/11","21:01:36",,"CACHEBOXPROVIDER.REAP_73BB798BCA9B450CA8B9C5DA6B8950E2: null"
"Error","cfthread-4","12/08/11","21:02:10",,"CACHEBOXPROVIDER.REAP_AAADCA85BA4544A5BB4DD42026FED7A2: null"
"Error","cfthread-3","12/08/11","21:02:10",,"CACHEBOXPROVIDER.REAP_0BAB1FC42F084744AB6728FB040E62E5: null"
"Error","cfthread-2","12/08/11","21:02:11",,"CACHEBOXPROVIDER.REAP_117AA61466B44174AC35C20BB47BB04D: null"
"Error","cfthread-0","12/08/11","21:02:11",,"CACHEBOXPROVIDER.REAP_31778A4C18694D2BA2ED83E8EBED80C4: null"
"Error","cfthread-1","12/08/11","21:02:11",,"CACHEBOXPROVIDER.REAP_BC890826DA5048E9B0BDA4D74F0BF3A7: null"
"Error","cfthread-4","12/08/11","21:02:11",,"CACHEBOXPROVIDER.REAP_300BF6416A5F435C9EDABC30B29E2BC5: null"
"Error","cfthread-3","12/08/11","21:02:14",,"CACHEBOXPROVIDER.REAP_FE3EC46685BE4000A69318359078C0A7: null"
"Error","cfthread-2","12/08/11","21:02:14",,"CACHEBOXPROVIDER.REAP_F271B4F25A9E4035A9566B3991DDB0DA: null"
"Error","http-bio-8085-exec-1","02/01/12","08:44:03",,"File not found: /index.cfm The specific sequence of files included or processed is: /Users/lmajano/Exports/contentbox-express-acf/www/ROOT/index.cfm'' "
"Error","http-bio-8085-exec-2","02/01/12","08:44:09",,"File not found: /CFIDE/administrator/index.cfm The specific sequence of files included or processed is: /Users/lmajano/Exports/contentbox-express-acf/www/ROOT/CFIDE/administrator/index.cfm'' "
"Error","http-bio-8085-exec-5","02/01/12","08:44:15",,"File not found: /CFIDE/administrator/index.cfm The specific sequence of files included or processed is: /Users/lmajano/Exports/contentbox-express-acf/www/ROOT/CFIDE/administrator/index.cfm'' "
"Error","http-bio-8085-exec-7","02/01/12","08:44:24",,"File not found: /CFIDE/administrator/index.cfm The specific sequence of files included or processed is: /Users/lmajano/Exports/contentbox-express-acf/www/ROOT/CFIDE/administrator/index.cfm'' "
"Error","http-bio-8085-exec-10","02/01/12","08:44:28",,"File not found: /index.cfm The specific sequence of files included or processed is: /Users/lmajano/Exports/contentbox-express-acf/www/ROOT/index.cfm'' "
"Information","http-bio-8085-exec-4","02/01/12","08:52:11","CFADMIN","Invalid login for Default User"
"Error","http-bio-8085-exec-6","02/01/12","08:56:11",,""
"Error","cfthread-0","02/01/12","10:22:19",,"CACHEBOXPROVIDER.REAP_2C60A5888DAF4EF98ED643CA514280FB: null"
"Error","cfthread-1","02/01/12","10:22:19",,"CACHEBOXPROVIDER.REAP_40B6C55767954BCBB21ABCE3BBD50B81: null"
"Error","cfthread-2","02/01/12","10:22:24",,"CACHEBOXPROVIDER.REAP_09640D43C7114DD9B9587EB33F1301F5: null"
"Error","cfthread-0","02/01/12","10:22:24",,"CACHEBOXPROVIDER.REAP_B61BDECDF40C4A399619C00ECD459302: null"
"Error","cfthread-1","02/01/12","10:29:23",,"CACHEBOXPROVIDER.REAP_DD4C4C368C80480C835CF76ACB11E9A1: null"
"Error","cfthread-2","02/01/12","10:29:23",,"CACHEBOXPROVIDER.REAP_750EEA8BB9AE4D1AAEE9F87735639A58: null"
"Error","cfthread-0","02/01/12","10:29:32",,"CACHEBOXPROVIDER.REAP_ED5F2CF3AA154796B9AD090C60165FE9: null"
"Error","cfthread-0","02/01/12","10:29:32",,"CACHEBOXPROVIDER.REAP_D32C755FEB38453F91BA786CF2146E8D: null"
"Error","cfthread-2","02/01/12","10:31:04",,"CACHEBOXPROVIDER.REAP_88ACCD46AB354DD39A6C8858B5B650F8: null"
"Error","cfthread-1","02/01/12","10:31:04",,"CACHEBOXPROVIDER.REAP_C723016D909C4987A0F563C22EEE9ED5: null"
"Error","cfthread-0","02/01/12","10:31:05",,"CACHEBOXPROVIDER.REAP_47687836BEA9413A981E56EDD3608DB5: null"
"Error","cfthread-2","02/01/12","10:31:05",,"CACHEBOXPROVIDER.REAP_8614D77C68B54BB4950BD76022DEB5C4: null"
